temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
2.5,4.8,12.1,10.0,2021-12-14T00:00:00+01:00,,,0.3,1639440000000,0.31,,,94.32,,Rain,-2.0,81737,Germany
3.2,9.0,13.8,23.0,2021-12-14T00:00:00-05:00,,17.7,-3.6,1639440000000,0.0,,0.0,76.49,40.7,Clear,-3.6,1139,Germany
4.9,5.8,23.1,12.9,2021-12-14T00:00:00+01:00,,,4.3,1639440000000,0.2,,,90.71,,Rain,2.3,99734,Germany
4.0,4.7,3.4,8.8,2021-12-14T00:00:00+01:00,,,3.2,1639440000000,0.84,,,98.84,,Rain,1.4,96215,Germany
7.8,8.6,18.4,13.5,2021-12-14T00:00:00+01:00,,,6.7,1639440000000,0.12,,,91.53,,Rain,4.2,40212,Germany
8.0,8.7,30.4,13.9,2021-12-14T00:00:00+01:00,,,7.3,1639440000000,0.02,,,86.22,,Rain,5.6,50670,Germany
3.4,13.5,16.0,10.2,2021-12-14T00:00:00-05:00,,9.4,-4.0,1639440000000,0.0,,0.0,76.56,,Clear,8.3,7743,Germany
7.8,8.5,30.2,14.8,2021-12-14T00:00:00+01:00,,,7.0,1639440000000,0.06,,,86.99,,Rain,5.4,50858,Germany
6.4,7.0,10.2,14.1,2021-12-14T00:00:00+01:00,,,4.5,1639440000000,0.15,,,94.24,,Rain,3.5,63329,Germany
22.2,24.6,10.1,20.8,2021-12-14T00:00:00-05:00,,80.6,20.7,1639440000000,6.84,,0.0,88.48,39.0,"Rain, Overcast",,7747,Germany
6.6,7.2,11.0,11.5,2021-12-14T00:00:00+01:00,,,6.0,1639440000000,0.71,,,92.52,,Rain,3.7,58095,Germany
0.3,3.9,14.4,9.0,2021-12-14T00:00:00+01:00,,7.8,-3.8,1639440000000,0.0,,,93.9,,Clear,-3.0,87435,Germany
6.3,7.5,20.7,9.6,2021-12-14T00:00:00+01:00,,,5.3,1639440000000,0.06,,,92.78,,Rain,4.1,37075,Germany
5.6,6.2,8.1,15.5,2021-12-14T00:00:00+01:00,,,4.7,1639440000000,0.0,,,94.47,,Clear,1.5,54636,Germany
4.7,5.8,11.9,13.9,2021-12-14T00:00:00+01:00,,,3.0,1639440000000,0.0,,,93.27,,Clear,0.1,70173,Germany
4.2,5.0,5.6,10.8,2021-12-14T00:00:00+01:00,,,3.2,1639440000000,0.46,,,96.84,,Rain,0.4,90762,Germany
1.7,3.2,7.6,9.2,2021-12-14T00:00:00+01:00,,,-0.3,1639440000000,0.22,,,96.66,,Rain,-2.7,86316,Germany
